,UTC_Start,UTC_Stop_WAS,UTC_Mean_1s,P,T,TAS,U,V,W,lat,lon,OCS_WAS,DMS_WAS,CFC12_WAS,CFC11_WAS,CFC113_WAS,CFC114_WAS,HFC134a_WAS,HCFC22_WAS,HCFC142b_WAS,HCFC141b_WAS,H1301_WAS,H2402_WAS,H1211_WAS,CH3CCl3_WAS,CCl4_WAS,CHCl3_WAS,CH2Cl2_WAS,C2Cl4_WAS,CH3Cl_WAS,CH3Br_WAS,CH3I_WAS,CH2Br2_WAS,CHBrCl2_WAS,CHBr2Cl_WAS,CHBr3_WAS,CH2ClCH2Cl_WAS,MeONO2_WAS,EthONO2_WAS,iPropONO2_WAS,nPropONO2_WAS,x2ButONO2_WAS,x3PentONO2_WAS,x2PentONO2_WAS,x3Me2ButONO2_WAS,Ethane_WAS,Ethene_WAS,Ethyne_WAS,Propane_WAS,Propene_WAS,iButane_WAS,nButane_WAS,iPentane_WAS,nPentane_WAS,Isoprene_WAS,nHexane_WAS,nHeptane_WAS,x2MePentane_WAS,x3MePentane_WAS,Benzene_WAS,Toluene_WAS,EthBenzene_WAS,mpXylene_WAS,oXylene_WAS,mission
83,1487548800.0,1487548870.0,86436.0,275.154507042253,219.954084507042,234.383943661972,24.1157746478873,-28.6552112676056,-0.0541830985915493,40.45993125,208.61004875,552.0,-8888.0,513.0,,,16.29,92.5,249.0,22.3,,3.386,0.414,3.538,,,,54.55,,559.0,6.98,0.063,,0.089,,,1.97,4.436,0.305,0.174,0.04,0.06,,,,1452.0,19,300.0,259.0,-8888,7,14,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,2.0
84,1487549040.0,1487549110.0,86676.0,275.010845070423,219.759577464789,231.173521126761,22.9652112676056,-29.0497183098592,-0.0240422535211268,39.92759375,208.905915,558.0,-8888.0,510.0,,,16.1,89.8,243.0,22.3,,3.368,0.424,3.524,,,,52.18,,542.0,6.44,0.035,,0.093,,,2.3,5.309,0.231,0.191,0.027,0.071,,,,1398.0,16,286.0,260.0,-8888,7,15,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,2.0
85,1487549280.0,1487549350.0,86916.0,274.998309859155,220.314788732394,234.804647887324,24.1561971830986,-28.7043661971831,-0.318366197183099,39.39398125,209.19599375,550.0,-8888.0,512.0,,,16.52,89.9,245.0,22.4,,3.275,0.409,3.48,,,,47.23,,563.0,6.71,0.007,,0.086,,0.041,2.41,6.053,0.251,0.148,0.017,0.027,,,,1041.0,10,180.0,149.0,-8888,-8888,7,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,2.0
86,1487549520.0,1487549576.0,87149.0,329.034035087719,229.975263157895,222.166315789474,22.0401754385965,-26.6140350877193,-0.0788947368421053,38.88842,209.465941666667,556.0,-8888.0,519.0,,,16.57,93.7,254.0,23.2,24.0,3.374,0.427,3.648,2.73,,14.61,63.1,,583.0,6.93,0.021,0.652,0.208,0.043,,8.67,8.715,0.825,0.768,0.118,0.683,0.186,,,1438.0,19,317.0,297.0,-8888,20,32,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,15,-8888,-8888,-8888,-8888,2.0
87,1487549700.0,1487549744.0,87323.0,417.909777777778,244.467777777778,214.918888888889,21.4017777777778,-26.0093333333333,-0.240111111111111,38.522866,209.658962,551.0,-8888.0,514.0,229.0,71.9,16.64,94.9,251.0,22.8,23.5,3.318,0.456,3.571,3.02,81.8,15.47,60.2,3.021,558.0,6.89,0.011,1.24,0.413,0.209,0.308,34.55,8.333,4.437,2.177,0.059,0.099,0.026,,0.044,1403.0,14,268.0,289.0,-8888,25,42,8,4,-8888,-8888,-8888.0,-8888.0,-8888.0,41,-8888,-8888,-8888,-8888,2.0
88,1487549850.0,1487549887.0,87469.5,507.227105263158,254.963684210526,194.638684210526,21.22,-24.7242105263158,-0.127473684210526,38.24001,209.806715,549.0,-8888.0,505.0,232.0,71.9,16.18,86.7,244.0,21.6,26.2,3.394,0.451,3.538,3.05,83.3,17.42,68.64,3.877,520.0,6.65,0.223,1.254,0.441,0.562,6.698,36.07,8.927,8.263,21.707,3.632,6.821,0.357,0.33,0.603,1451.0,16,274.0,302.0,-8888,28,53,10,5,-8888,-8888,-8888.0,-8888.0,-8888.0,96,3,-8888,-8888,-8888,2.0
89,1487550000.0,1487550042.0,87622.0,619.233720930233,265.39488372093,183.714651162791,19.9816279069767,-24.8846511627907,0.0183255813953488,37.957924,209.952732,555.0,-8888.0,517.0,231.0,71.9,16.57,95.5,255.0,22.8,25.6,3.338,0.455,3.595,2.79,83.4,18.29,72.01,3.241,610.0,6.78,0.474,1.171,0.385,0.304,3.458,26.44,8.804,5.08,22.254,3.023,31.924,3.003,2.095,2.93,1761.0,31,399.0,524.0,-8888,68,122,28,21,-8888,7,-8888.0,4.0,-8888.0,111,11,-8888,-8888,-8888,2.0
90,1487550150.0,1487550188.0,87770.0,743.527692307692,273.162307692308,179.408205128205,16.9476923076923,-20.6310256410256,-0.0445128205128205,37.703715,210.08364,553.0,-8888.0,511.0,227.0,70.9,16.36,89.9,249.0,22.3,26.1,3.397,0.436,3.548,2.32,81.6,13.62,61.38,1.667,545.0,6.75,0.021,0.759,0.246,0.129,0.298,14.29,5.518,1.605,2.013,0.133,0.404,,,0.043,1410.0,23,251.0,396.0,-8888,44,83,16,12,-8888,-8888,-8888.0,-8888.0,-8888.0,39,-8888,-8888,-8888,-8888,2.0
91,1487550300.0,1487550342.0,87922.0,844.44976744186,270.180697674419,156.270697674419,3.74372093023256,-15.1576744186047,0.192186046511628,37.460484,210.207678,557.0,-8888.0,520.0,233.0,72.4,16.63,97.1,257.0,23.2,25.9,3.356,0.436,3.574,2.84,83.3,18.38,64.87,3.63,538.0,6.46,0.592,1.317,0.428,0.333,2.949,23.1,8.042,3.54,13.056,1.686,13.864,6.829,6.887,4.915,2141.0,52,459.0,787.0,3,122,226,61,46,-8888,17,-8888.0,9.0,6.0,139,28,4,6,3,2.0
92,1487550450.0,1487550486.0,88069.0,943.961621621622,276.504324324324,142.185135135135,8.06,-16.3943243243243,0.543189189189189,37.265235,210.3064675,565.0,0.65,521.0,233.0,72.5,16.78,97.5,259.0,23.2,26.0,3.387,0.46,3.62,2.69,83.8,18.82,64.59,3.137,560.0,6.8,0.665,1.099,0.388,0.261,1.704,20.42,7.794,3.346,9.119,1.245,9.814,3.824,3.956,3.202,2211.0,62,473.0,818.0,-8888,131,238,65,48,-8888,16,4.0,9.0,6.0,174,19,5,6,-8888,2.0
93,1487550600.0,1487550643.0,88222.5,993.184772727273,280.099318181818,130.752727272727,6.58431818181818,-15.9722727272727,0.373454545454545,37.068198,210.40547,551.0,0.69,514.0,230.0,71.5,16.65,94.8,254.0,23.4,27.7,3.4,0.466,3.547,2.66,82.7,18.36,66.11,3.185,535.0,6.58,0.66,1.211,0.396,0.287,2.251,20.59,8.389,3.147,8.16,1.045,9.017,3.653,4.141,3.017,2204.0,55,462.0,805.0,-8888,129,232,61,48,-8888,18,5.0,10.0,6.0,130,17,-8888,-8888,-8888,2.0
94,1487550720.0,1487550755.0,88338.5,992.829166666667,281.021944444444,134.050555555556,6.96277777777778,-14.4788888888889,0.0473888888888889,36.92489,210.47758,574.0,1.68,512.0,231.0,72.1,16.86,96.8,259.0,23.1,27.8,3.565,0.481,3.682,2.72,82.1,18.32,69.0,3.117,551.0,6.8,0.663,1.191,0.438,0.323,2.296,23.06,9.661,3.439,8.077,1.283,8.702,3.41,3.571,2.899,2020.0,47,437.0,809.0,-8888,129,238,65,48,-8888,19,4.0,8.0,6.0,122,19,-8888,-8888,-8888,2.0
95,1487550810.0,1487550848.0,88430.0,992.803333333333,280.854358974359,133.838974358974,9.72384615384615,-13.8525641025641,0.164487179487179,36.812115,210.53425,559.0,1.02,511.0,229.0,71.1,16.37,94.3,251.0,22.9,27.1,3.365,0.476,3.615,2.61,82.5,18.39,63.57,3.313,531.0,6.71,0.633,1.138,0.384,0.288,1.478,20.29,8.47,3.135,7.827,1.233,8.874,3.447,4.147,2.879,2034.0,51,468.0,817.0,-8888,127,229,63,49,-8888,16,5.0,9.0,5.0,172,17,-8888,-8888,-8888,2.0
96,1487550960.0,1487551001.0,88581.5,889.719285714286,272.892857142857,136.280238095238,7.33857142857143,-15.7316666666667,0.0724285714285714,36.615452,210.63224,577.0,0.56,512.0,231.0,71.9,16.51,94.8,256.0,22.8,27.3,3.4,0.461,3.634,2.65,83.3,18.82,64.92,3.025,545.0,6.64,0.677,1.158,0.397,0.294,2.049,21.38,8.221,3.601,8.06,1.391,8.832,3.437,3.699,2.916,2027.0,52,448.0,814.0,-8888,124,228,60,48,-8888,15,6.0,9.0,6.0,125,8,-8888,-8888,-8888,2.0
97,1487551120.0,1487551170.0,88746.0,726.868235294118,273.28137254902,148.539019607843,15.501568627451,-23.8927450980392,0.455235294117647,36.393375,210.742118333333,576.0,-8888.0,514.0,233.0,72.9,16.93,96.4,257.0,23.2,28.0,3.535,0.501,3.685,3.08,90.2,19.34,73.66,3.585,572.0,7.02,0.294,1.384,0.476,0.353,1.924,30.97,10.133,4.195,8.943,0.982,2.729,0.284,0.531,0.244,1788.0,47,430.0,637.0,-8888,90,168,40,31,-8888,19,-8888.0,7.0,7.0,162,11,-8888,-8888,-8888,2.0
98,1487551320.0,1487551360.0,88941.0,579.348048780488,262.468292682927,194.917317073171,21.9490243902439,-19.050487804878,-0.0596341463414634,36.05213,210.9095,582.0,-8888.0,518.0,230.0,71.3,16.49,93.9,254.0,22.5,27.1,3.431,0.474,3.582,2.53,83.3,16.77,71.42,2.509,581.0,7.02,0.331,0.994,0.338,0.216,1.291,24.81,7.207,3.02,8.841,1.296,10.724,3.243,2.399,2.651,1406.0,20,390.0,370.0,-8888,42,65,20,10,-8888,-8888,-8888.0,-8888.0,-8888.0,109,11,-8888,-8888,-8888,2.0
99,1487551500.0,1487551541.0,89121.5,448.962380952381,248.773333333333,210.311666666667,19.3921428571429,-15.6159523809524,-0.0650952380952381,35.710542,211.075512,590.0,-8888.0,515.0,233.0,72.7,16.67,93.7,259.0,22.8,26.8,3.481,0.474,3.682,2.41,83.3,16.74,71.14,1.892,585.0,7.25,0.051,0.865,0.301,0.144,0.378,16.17,6.552,1.852,1.945,0.16,0.358,0.09,0.166,0.064,1412.0,14,383.0,388.0,-8888,41,60,14,8,-8888,-8888,-8888.0,-8888.0,-8888.0,52,-8888,-8888,-8888,-8888,2.0
100,1487551680.0,1487551732.0,89307.0,355.479245283019,236.38679245283,214.662641509434,21.7807547169811,-15.7460377358491,0.140716981132075,35.35023,211.249298333333,552.0,-8888.0,510.0,227.0,70.6,16.37,92.4,248.0,22.3,25.9,3.385,0.441,3.555,2.5,81.8,14.65,58.8,1.748,573.0,6.57,0.075,0.888,0.296,0.174,1.166,16.24,6.702,2.266,6.623,0.736,1.389,0.11,0.172,0.146,1067.0,-8888,213.0,232.0,-8888,27,42,9,4,-8888,-8888,-8888.0,-8888.0,-8888.0,45,-8888,-8888,-8888,-8888,2.0
101,1487551860.0,1487551915.0,89488.5,306.636071428571,228.71875,228.158392857143,23.0610714285714,-15.6657142857143,0.0572321428571429,34.981215,211.42528,546.0,-8888.0,507.0,225.0,70.3,16.16,91.9,245.0,22.2,25.4,3.365,0.441,3.489,2.56,81.5,13.58,53.75,1.665,553.0,6.75,0.026,0.836,0.286,0.1,0.136,14.1,6.56,1.459,1.006,0.042,0.161,,,0.045,1123.0,-8888,196.0,259.0,-8888,24,43,4,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,22,-8888,-8888,-8888,-8888,2.0
102,1487552040.0,1487552110.0,89676.0,262.774788732394,219.204225352113,231.609154929577,22.8253521126761,-13.1581690140845,0.0004225352112676,34.5780425,211.6170825,560.0,-8888.0,514.0,231.0,70.3,16.41,92.1,246.0,22.1,25.5,3.315,0.466,3.557,2.65,81.6,16.32,56.86,3.531,554.0,6.74,0.051,1.157,0.492,0.301,0.643,31.68,8.961,4.14,3.205,0.137,0.244,0.06,,0.074,1239.0,6,228.0,325.0,-8888,31,57,10,6,-8888,-8888,-8888.0,-8888.0,-8888.0,58,-8888,-8888,-8888,-8888,2.0
103,1487552280.0,1487552359.0,89920.5,250.80175,217.1295,233.1575,23.696875,-7.24,-0.0806875,34.07446375,211.8536325,544.0,-8888.0,509.0,,,16.34,89.9,242.0,21.8,24.8,3.328,0.424,3.54,2.27,,11.25,44.86,,551.0,6.75,0.011,0.547,0.169,0.036,0.14,5.26,5.284,0.558,0.513,0.051,0.103,,,,813.0,-8888,120.0,147.0,-8888,8,13,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,2.0
104,1487552460.0,1487552545.0,90103.5,250.854534883721,216.612093023256,227.406046511628,26.6847674418605,-3.64825581395349,0.0736511627906977,33.6969222222222,212.029126666667,545.0,-8888.0,515.0,231.0,70.5,16.45,93.2,249.0,22.3,24.7,3.323,0.475,3.566,2.62,82.0,15.57,51.09,3.598,561.0,6.51,0.045,1.147,0.491,0.438,2.049,31.24,8.626,5.159,4.256,0.378,0.918,0.066,0.13,0.124,1021.0,-8888,175.0,220.0,-8888,18,33,4,4,-8888,-8888,-8888.0,-8888.0,-8888.0,41,-8888,-8888,-8888,-8888,2.0
105,1487552640.0,1487552724.0,90283.0,250.743294117647,216.830705882353,229.849176470588,25.1991764705882,-3.01658823529412,-0.0465647058823529,33.3349733333333,212.195931111111,546.0,-8888.0,510.0,228.0,70.2,16.4,89.6,244.0,22.3,25.6,3.358,0.439,3.475,2.43,82.0,12.23,50.07,1.93,559.0,6.65,0.049,0.827,0.276,0.25,1.481,16.6,5.329,2.656,8.322,0.515,1.323,0.089,,0.189,892.0,-8888,153.0,169.0,-8888,16,26,3,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,34,-8888,-8888,-8888,-8888,2.0
106,1487552820.0,1487552890.0,90456.0,278.687746478873,223.172676056338,229.172394366197,28.3753521126761,-3.91,-0.0996056338028169,32.98085625,212.35764125,543.0,-8888.0,509.0,227.0,71.3,16.36,91.4,245.0,22.7,24.9,3.274,0.459,3.519,2.62,83.5,14.32,47.73,2.675,560.0,6.83,0.017,1.127,0.408,0.226,0.502,21.65,7.498,2.679,2.415,0.107,0.212,,,,895.0,-8888,147.0,169.0,-8888,14,23,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,38,-8888,-8888,-8888,-8888,2.0
107,1487553000.0,1487553048.0,90625.0,360.257346938776,238.908979591837,227.637959183673,25.1524489795918,-7.03469387755102,-0.167816326530612,32.643262,212.510228,556.0,-8888.0,516.0,233.0,72.0,16.69,91.4,247.0,22.9,25.6,3.405,0.463,3.665,2.67,82.6,14.49,54.6,2.355,570.0,6.96,0.303,1.002,0.348,0.271,3.731,16.75,6.262,2.604,13.752,1.817,10.379,0.691,0.494,0.589,1121.0,-8888,194.0,268.0,-8888,27,52,10,7,-8888,-8888,-8888.0,-8888.0,-8888.0,63,-8888,-8888,-8888,-8888,2.0
108,1487553180.0,1487553220.0,90801.0,466.908292682927,251.338048780488,212.044634146341,21.8090243902439,-8.68926829268293,-0.123512195121951,32.293906,212.667244,545.0,-8888.0,508.0,228.0,71.1,16.25,89.9,241.0,22.1,25.8,3.305,0.449,3.454,2.49,82.1,13.95,58.16,1.649,593.0,7.21,0.198,0.801,0.284,0.17,0.536,16.06,5.921,2.276,4.789,0.629,6.268,4.552,2.801,2.93,837.0,-8888,219.0,129.0,-8888,14,19,4,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,56,-8888,-8888,-8888,-8888,2.0
109,1487553330.0,1487553374.0,90953.0,580.439333333333,263.576444444444,192.600444444444,19.6617777777778,-14.1242222222222,-0.0431777777777778,32.01702,212.790508,553.0,-8888.0,515.0,229.0,71.3,16.31,91.4,245.0,22.2,25.5,3.334,0.436,3.593,2.5,82.4,12.97,53.92,1.558,582.0,7.27,0.219,0.8,0.288,0.167,0.804,13.9,5.855,2.081,3.836,0.473,3.599,1.73,1.561,1.151,878.0,-8888,199.0,144.0,-8888,15,24,7,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,52,-8888,-8888,-8888,-8888,2.0
110,1487553480.0,1487553514.0,91098.0,713.034,274.628571428571,185.553714285714,15.6394285714286,-13.7525714285714,-0.129257142857143,31.7628425,212.9031625,572.0,-8888.0,512.0,233.0,72.1,16.79,91.9,251.0,23.0,25.5,3.362,0.481,3.705,2.6,83.7,21.33,90.6,3.553,620.0,7.6,0.456,1.072,0.387,0.263,1.918,32.86,7.995,3.942,12.868,2.083,20.967,7.833,6.641,7.263,1786.0,33,589.0,605.0,-8888,75,123,36,21,-8888,8,-8888.0,5.0,-8888.0,197,19,3,-8888,-8888,2.0
111,1487553630.0,1487553675.0,91253.5,863.635652173913,279.043695652174,175.732173913043,10.2639130434783,-10.0969565217391,-0.222673913043478,31.507152,213.015872,557.0,0.52,509.0,229.0,71.6,16.28,93.6,251.0,22.5,26.6,3.361,0.459,3.522,2.66,83.5,17.79,66.68,3.499,553.0,6.95,0.627,1.132,0.403,0.298,1.445,22.2,8.002,3.411,10.513,1.466,15.697,8.109,7.857,5.835,1822.0,46,421.0,674.0,-8888,94,177,45,33,-8888,13,-8888.0,6.0,4.0,148,20,-8888,-8888,-8888,2.0
112,1487553780.0,1487553823.0,91402.5,982.42,285.049772727273,148.505909090909,9.23886363636364,-10.1995454545455,0.103227272727273,31.285698,213.112532,556.0,0.96,513.0,229.0,71.0,16.57,94.0,252.0,22.6,26.4,3.343,0.46,3.556,2.59,82.1,18.25,68.68,2.961,544.0,6.8,0.646,1.098,0.376,0.257,1.571,22.23,7.992,2.999,7.782,1.062,8.572,3.323,3.526,2.682,1881.0,32,437.0,705.0,-8888,103,183,48,37,-8888,12,-8888.0,7.0,4.0,145,12,-8888,-8888,-8888,2.0
113,1487553870.0,1487553913.0,91492.5,993.465227272727,286.250909090909,136.317272727273,9.70113636363636,-9.62977272727273,0.0175909090909091,31.168482,213.16361,560.0,0.83,513.0,231.0,71.3,16.71,94.4,252.0,23.3,26.6,3.364,0.47,3.607,2.63,82.5,18.26,67.29,3.064,569.0,6.79,0.712,1.137,0.379,0.269,2.294,22.13,8.09,3.052,7.634,1.156,8.849,3.179,3.455,2.627,1857.0,32,418.0,705.0,-8888,104,187,51,37,-8888,12,-8888.0,7.0,4.0,130,17,-8888,-8888,-8888,2.0
114,1487553960.0,1487553990.0,91576.0,993.554838709677,286.259677419355,134.089032258065,7.98096774193548,-9.77193548387097,-0.0693870967741936,31.0633225,213.209575,552.0,0.89,510.0,230.0,71.4,16.13,93.7,249.0,22.6,26.7,3.282,0.469,3.517,2.56,82.6,17.58,61.41,2.964,532.0,6.67,0.633,1.15,0.38,0.269,1.572,20.56,7.275,3.012,7.505,1.132,8.338,3.275,3.554,2.63,1834.0,31,405.0,679.0,-8888,97,179,45,33,-8888,13,-8888.0,6.0,4.0,136,20,-8888,-8888,-8888,2.0
115,1487554020.0,1487554051.0,91636.5,993.4078125,286.4184375,132.495,7.166875,-10.7890625,0.057375,30.9896575,213.241665,555.0,1.03,517.0,229.0,71.2,16.44,94.6,252.0,22.6,26.5,3.362,0.461,3.555,2.59,82.2,17.88,63.81,2.79,545.0,6.71,0.647,1.056,0.364,0.242,1.61,20.04,7.053,2.713,7.122,1.051,7.706,2.888,2.922,2.416,1829.0,30,413.0,705.0,-8888,100,186,46,37,-8888,15,-8888.0,7.0,4.0,139,19,-8888,-8888,-8888,2.0
116,1487554170.0,1487554195.0,91783.5,949.837307692308,283.038461538462,129.213461538462,7.85461538461538,-9.84961538461538,0.0410384615384615,30.81307,213.317506666667,573.0,1.26,520.0,234.0,71.8,16.95,94.2,246.0,23.1,26.0,3.406,0.479,3.704,2.6,81.9,17.69,67.84,2.901,587.0,7.73,0.73,1.085,0.375,0.264,1.671,21.35,8.036,3.036,7.192,1.241,7.692,2.911,3.132,2.442,1831.0,29,406.0,690.0,-8888,101,184,46,38,-8888,11,-8888.0,8.0,4.0,96,16,-8888,-8888,-8888,2.0
117,1487554320.0,1487554365.0,91943.5,783.237391304348,280.247826086957,142.166304347826,11.5941304347826,-13.1432608695652,0.404108695652174,30.612788,213.404314,570.0,-8888.0,508.0,229.0,71.0,16.15,93.6,251.0,22.2,26.8,3.361,0.45,3.5,2.55,82.4,18.19,78.05,2.927,565.0,7.2,0.392,1.022,0.361,0.225,1.061,26.03,7.619,3.167,8.54,1.189,8.885,3.345,3.315,2.776,1730.0,19,453.0,573.0,-8888,73,120,31,21,-8888,8,-8888.0,4.0,-8888.0,151,12,-8888,-8888,-8888,2.0
118,1487554650.0,1487554697.0,92274.5,570.303125,263.708541666667,197.496875,21.1029166666667,-9.58708333333333,-0.139166666666667,30.083106,213.630962,588.0,-8888.0,507.0,230.0,71.0,16.23,94.2,250.0,22.7,27.1,3.396,0.435,3.515,2.44,82.8,19.13,77.94,2.73,573.0,7.47,0.298,0.922,0.364,0.201,1.029,28.81,7.772,3.268,7.067,1.109,5.773,1.084,0.842,1.0,1633.0,36,550.0,505.0,-8888,67,107,32,17,-8888,12,-8888.0,5.0,4.0,121,8,-8888,-8888,-8888,2.0
119,1487554800.0,1487554845.0,92423.5,476.419782608696,253.247173913043,202.136956521739,20.5971739130435,-2.26478260869565,0.0523478260869565,29.835146,213.581274,551.0,-8888.0,513.0,234.0,72.4,16.49,93.8,249.0,22.4,27.1,3.421,0.437,3.538,2.52,83.2,16.55,66.93,2.836,562.0,7.13,0.338,1.001,0.388,0.313,2.862,25.39,7.399,3.626,20.301,2.695,21.515,3.589,1.889,3.161,1499.0,9,341.0,435.0,-8888,55,89,22,13,-8888,7,-8888.0,-8888.0,-8888.0,101,13,-8888,-8888,-8888,2.0
120,1487554950.0,1487555001.0,92576.5,402.735192307692,245.185192307692,220.565769230769,18.9725,-2.42903846153846,-0.0729038461538462,29.5705633333333,213.445043333333,554.0,-8888.0,506.0,226.0,70.6,16.18,89.8,245.0,21.9,25.5,3.264,0.435,3.455,2.44,82.5,11.5,46.2,1.478,572.0,6.89,0.143,0.759,0.27,0.165,0.904,12.48,4.976,1.824,3.038,0.618,5.051,2.472,1.686,1.923,750.0,-8888,118.0,113.0,-8888,13,17,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,22,-8888,-8888,-8888,-8888,2.0
121,1487555100.0,1487555171.0,92736.5,334.164583333333,235.205416666667,227.817777777778,22.9988888888889,0.630138888888889,-0.207930555555556,29.2877475,213.30055625,538.0,-8888.0,510.0,232.0,71.6,16.2,91.0,245.0,22.0,25.9,3.413,0.429,3.502,2.5,83.3,13.66,55.75,1.805,561.0,6.59,0.234,0.881,0.3,0.211,1.381,16.37,6.269,2.023,4.667,0.682,3.094,0.576,0.356,0.431,978.0,-8888,164.0,193.0,-8888,22,33,6,4,-8888,-8888,-8888.0,-8888.0,-8888.0,45,-8888,-8888,-8888,-8888,2.0
122,1487555280.0,1487555335.0,92908.5,293.133214285714,228.190892857143,238.834464285714,24.9575,2.01696428571429,-0.453035714285714,28.97603,213.142088333333,538.0,-8888.0,505.0,227.0,70.7,16.2,90.5,240.0,21.8,24.1,3.413,0.434,3.414,2.55,82.9,12.8,49.23,1.631,552.0,6.54,0.048,0.845,0.284,0.19,0.848,14.84,5.371,1.671,2.44,0.229,0.491,0.073,0.094,0.101,808.0,-8888,129.0,125.0,-8888,10,18,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,26,-8888,-8888,-8888,-8888,2.0
123,1487555460.0,1487555536.0,93099.0,251.095714285714,219.717402597403,232.961948051948,23.6558441558442,4.15376623376623,-0.0764545454545455,28.62701375,212.96604,540.0,-8888.0,518.0,233.0,71.4,16.44,89.9,246.0,22.2,26.3,3.478,0.451,3.659,2.57,82.8,12.95,55.92,1.922,555.0,6.68,0.038,0.89,0.305,0.242,0.908,18.59,5.794,2.277,2.886,0.221,0.541,0.107,0.152,0.15,756.0,-8888,109.0,117.0,-8888,10,12,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,22,-8888,-8888,-8888,-8888,2.0
124,1487555640.0,1487555715.0,93278.5,250.863684210526,219.670131578947,228.489736842105,22.7973684210526,4.93105263157895,0.0296973684210526,28.30759,212.80603375,533.0,-8888.0,510.0,231.0,71.3,16.13,88.9,241.0,22.0,25.1,3.386,0.428,3.473,2.42,82.6,12.45,50.41,1.431,551.0,6.49,0.029,0.77,0.26,0.146,0.61,13.58,5.72,1.425,2.046,0.182,0.414,0.04,,0.072,792.0,-8888,122.0,124.0,-8888,9,13,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,17,-8888,-8888,-8888,-8888,2.0
125,1487555880.0,1487555952.0,93517.0,250.863424657534,219.853835616438,229.693150684932,20.8520547945205,4.47575342465753,0.0320958904109589,27.8817675,212.59409125,546.0,-8888.0,508.0,230.0,71.9,16.35,89.4,245.0,22.1,26.5,3.411,0.437,3.512,2.54,82.9,13.29,58.2,1.521,560.0,6.61,0.02,0.8,0.279,0.14,0.458,16.05,5.464,1.398,1.575,0.108,0.28,0.111,0.177,0.082,811.0,-8888,114.0,112.0,-8888,5,12,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,17,-8888,-8888,-8888,-8888,2.0
126,1487556180.0,1487556236.0,93809.0,289.892456140351,228.04298245614,233.753684210526,16.6061403508772,0.96859649122807,-0.379491228070175,27.3540316666667,212.334255,547.0,-8888.0,514.0,233.0,71.9,16.66,91.4,248.0,22.7,25.2,3.452,0.439,3.602,2.58,83.1,13.42,52.32,1.742,563.0,6.62,0.053,1.063,0.36,0.336,1.551,21.69,5.439,3.134,6.542,0.371,0.655,0.059,0.077,0.174,823.0,-8888,132.0,140.0,-8888,10,17,3,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,28,-8888,-8888,-8888,-8888,2.0
127,1487556360.0,1487556399.0,93980.5,377.72275,243.278,229.782,15.75125,-2.98625,-0.1788,27.0334875,212.177685,521.0,-8888.0,506.0,229.0,71.1,15.89,87.5,236.0,21.6,25.3,3.413,0.421,3.42,2.49,83.4,12.67,51.47,1.622,543.0,6.35,0.213,0.826,0.274,0.176,0.942,14.59,5.479,1.553,3.249,0.403,1.363,0.284,0.24,0.444,801.0,-8888,123.0,131.0,-8888,12,20,6,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,24,-8888,-8888,-8888,-8888,2.0
128,1487556510.0,1487556542.0,94127.0,469.002121212121,252.486363636364,210.088484848485,15.0275757575758,-3.69606060606061,0.0706060606060606,26.7686525,212.048985,563.0,-8888.0,508.0,228.0,71.6,16.3,90.8,243.0,22.4,26.9,3.437,0.425,3.5,2.43,82.9,14.8,73.13,1.672,621.0,7.34,0.215,0.838,0.301,0.182,0.882,18.39,6.273,2.387,4.281,0.591,3.567,1.628,1.597,1.085,920.0,-8888,264.0,156.0,-8888,12,26,6,4,-8888,-8888,-8888.0,-8888.0,-8888.0,63,-8888,-8888,-8888,-8888,2.0
129,1487556660.0,1487556687.0,94274.5,579.065357142857,265.255714285714,188.986785714286,8.09357142857143,-6.53535714285714,0.163821428571429,26.57424,211.87766,583.0,-8888.0,512.0,234.0,72.9,16.67,93.4,255.0,23.1,26.4,3.445,0.463,3.685,2.71,88.3,18.91,78.21,3.459,606.0,7.46,0.2,1.033,0.391,0.288,1.213,31.03,7.622,4.513,8.225,0.785,1.535,0.115,0.083,0.13,1572.0,31,517.0,467.0,-8888,59,90,24,14,-8888,7,-8888.0,-8888.0,-8888.0,169,-8888,-8888,-8888,-8888,2.0
